thread_id,text,has_modification,modifications,gold_has_modification,gold_modifications,annotator,annotation_notes
UgwAPW91mttKjebA2gl4AaABAg,ראשית ברוכה הבאה ❤.  שנית לא ממליצה להחליף את הכוסמין מלא יש לו תפקיד במרקם של העוגיה ..לגביי הכפלת כמויות יעבוד מצויין,True,"[{""span"": ""הכפלת כמויות"", ""aspect"": ""QUANTITY"", ""confidence"": 0.95}]",,,,
UgxP6uUZgMSB576GboF4AaABAg,אתם משמחים את הלב והאמא הלוואי להיות כזו,False,[],,,,
UgwSpcc9eW66PP1wYp54AaABAg,וואוו משגע אלופה 💗,False,[],,,,
UgwDM1Cfj-f4qx9Hed14AaABAg,"סרטון ישראלי של בשר ואוכל ברמה הכי גבוהה שיכול להיות!!!
תודה לך 👑",False,[],,,,
UgyGo6jQiQ10LEoksHh4AaABAg,לינק... תודה רבה אלוף,False,[],,,,
UgzVnCxngcZJhron87J4AaABAg,וואו איזה טעים בייגלה ירושלמי טעים מאוד טעים ברמות על תודה על המתכונים שלך אלופה❤,False,[],,,,
UgwoRn0B3AFH1Wk6hnd4AaABAg,טוני היקרה כל פעם מפתיעה עם  מתכונים מהממים תודה לך,False,[],,,,
Ugy3QyGBa9Glci75RSJ4AaABAg,תור לבדיקות דם דחוף,False,[],,,,
UgwqMbrlsV39m9h0DGh4AaABAg,מספר אחת אתה מימון,False,[],,,,
UgwPn0Eo5CdVsVwkR1R4AaABAg,האם אפשר שמן קוקוס במקום חמאה?,False,[],,,,
Ugz-JRCQ1025FI-Pmel4AaABAg,אמאלה איזו אלופה שאת.והמתכונים מושלמים שאפוו ענק,False,[],,,,
Ugy9NJzBw8SCQJ7QHmh4AaABAg,❤אפשר לינק למיקסר עם הנחה אשמח❤,False,[],,,,
UgzwPy2zdOhHqBmMsqZ4AaABAg,"סרטונים טובים מאוד ...עושים לנו נחת
הנאה ..והכי כיף לבשל ולאפות איתך סיון 🏅✨🏅",False,[],,,,
UgwHGZqfpA8FEFALs6F4AaABAg,בוקר טוב איזה יופי משהו מיוחד ❤❤,False,[],,,,
Ugw4BTE_isUx0V0eSKp4AaABAg,ומה עם כל החומרים המשמרים ותוספי הטעם??? עדיף להכין עוגיות ביתיות,False,[],,,,
UgwEG002izj3KzuI8R14AaABAg,"איזה בשר ?  ש
ובמקום אווז מה אפשר?
יישוב טוב ומבורך לכם.",False,[],,,,
Ugw0rc0t4vs9uG57cAZ4AaABAg,זה נראה חי בפנים,False,[],,,,
Ugz4blgRPCt01h34T_14AaABAg,אין מילים ..  מעשה ידיי אומן... 🏆  החלמה מהירה  בריאות יקרה🙏❤️,False,[],,,,
UgwlectBNK3r4X4m6DV4AaABAg,וואי זה נראה טעים רצח,False,[],,,,
UgwZOBEOXIL_yJyfBDh4AaABAg,"איך את עושה את האפקט המושלם הזה בעריכה שהבצק התנפתח בסרטון זה מגניב ואני גם מכינה מתכונים ועושה סרטונים ואשמח לדעת איך את עושה את האפקט הזה❤כי זה מהמם תמיד רציתי לדעת
אשמח שתעני❤",False,[],,,,
Ugz5FBv5FZj9iQDacyV4AaABAg,כל המתכונים שלך מצליחים לי בנסיון ראשון כל הכבוד לך,False,[],,,,
Ugwp2bx3u3wjt0IlOv94AaABAg,ניראה טעים תודה רבה לכם אלופים,False,[],,,,
UgwbQ5T1-FyMyjj0lg54AaABAg,איזה כיף שחזרתה נראה טעים🔥,False,[],,,,
UgxZzDJymjkRnNXIZFl4AaABAg,יישר כח. את בדרך הנכונה. עלי והצלחי....❤❤❤❤,False,[],,,,
UgyAHRMTdeJLhLheHdJ4AaABAg,"אין על הסרטונים שלך! משעשעים, כשרים, ביתיים!
כיף לראות שיש לך שלטי ניאון חמודים ""קשה? לא קשה!""",False,[],,,,
Ugz3aGOpt9pilefjsb14AaABAg,מהמם! רק למה שהכול ולא מזונות? כמה קמח צריך שיהיה מזונות?,False,[],,,,
UgxNOMLk8GUNIuY5cZl4AaABAg,אחלה קובי תגיד כמה עולה סוטאז?,False,[],,,,
Ugx2k7OHrz4xDrIeEIR4AaABAg,"מהמם 
חבל שאין מידה גדןלה😅",False,[],,,,
UgyLwI3r5A0yu_ybRzR4AaABAg,"אני מגיל 8 חלמתי להיות מסרקת ומאפרת לכלות וכל יום לימדתי את עצמי משהו חדש והיום כשאני כמעט בת 14 אני מנהלת את העסק הפרטי שלי לתסרוקות לילדות לאירועים כבר כמעט שנתתים ולוקחים אותי ללא מעט אירועים❤️😊 אני בעצם רוצה להגיד שבאמת אף פעם אל תוותרו על החלום שלכם כי רק אם תאמינו ותנסו ותתאמצו הוא יתגשם❤️😊🥰 גם אני עוד רק בחצי הדרך כי אני רוצה גם ללמוד איפור אבל בעז""ה גם זה יתגשם!! תאמינו בעצמכם כי רק ככה מתקדמים!!!",False,[],,,,
Ugz6Q5l6NzXlGGqtG954AaABAg,מדהימממוש❤ מה המרקם של העוגיה בביס?,False,[],,,,
Ugxl7lojcUOOvtpuI8t4AaABAg,חיפפת עם הביצה של יהודים כשרים,False,[],,,,
UgzPGMTHzHzL-Fn_giR4AaABAg,ההורים לא פחות אשמים. ✌️🇮🇱,False,[],,,,
UgzJ4D4wDWw-JjzaNOh4AaABAg,נראה לי שמברכים בורא מיני מזונות,False,[],,,,
UgyLFZkvC9zM9ZcHqMh4AaABAg,"תשמע שנים שאני רואה את הסרטונים שלך ואף פעם לא הכנתי משהו שאתה עשית 
נראה לי שגם הפעם זה לא יקרה אבל כיף לי לצפות בסרטונים שלך :)",False,[],,,,
UgzCojk_DlFOfYuEOLN4AaABAg,"המבורגר בייתי זה הדבר מסכים 
ועוד אם איולי קונפי שום וכמהין 🤤",True,"[{""span"": ""איולי קונפי שום וכמהין"", ""aspect"": ""ADDITION"", ""confidence"": 0.95}]",,,,
UgzAd8zsLD_htR9rxb54AaABAg,טעים מאוד...נכין את המרק.💟,False,[],,,,
Ugxzan2ZaKl-8lP1Bb94AaABAg,תודה לאבא של ביג דן!,False,[],,,,
Ugy4frsH-FtH-U57BEd4AaABAg,תעשי סרטונים עם אנשים.🙏,False,[],,,,
Ugw_L2Eqre9jexAcX0l4AaABAg,מדהימה כל המתכונים שלך ערבים לחך אמשיך תמיד לבשל את מטעמייך מהממת ❤❤❤❤🎉🎉🎉🎉,False,[],,,,
Ugx8NVA_GqEVqB-xP2d4AaABAg,את פשוט כישרונית! מאיפה הרעיונות האלו??,False,[],,,,
UgxgRQo6_8StF0UgTYV4AaABAg,"סרטון מעולה כרגיל, נראה מעולה! 
תשמרו על עצמכם!
🤘",False,[],,,,
UgzAG70iQRzmA6ITWmp4AaABAg,תודה לך נועם יקרה הכנתי יצא משהו,False,[],,,,
Ugy4O6AnZOTjbSQzV3B4AaABAg,בשמחה גדולה.  לא תתאים היא תימס ולא יהיה טקסטורה,True,"[{""span"": ""שיבולת שועל דקה"", ""aspect"": ""SUBSTITUTION"", ""confidence"": 0.95}]",,,,
Ugz6Bb3gglbuiiKlJgJ4AaABAg,"כל שנה מסתבכת עם זה ונשבעת שאני לא חוזרת על זה לעולם:) אנסה את השיטה שלך , מהממת אחת ,חג שמח. אצלינו זה פסטל",False,[],,,,
UgxI8T9EVVQAAY1XQmx4AaABAg,שלום ליהי. לפני כמה רגעים הסתכלתי על הוידאו שלך למרק וקניידלך לפסח ולחצתי על משהו בטעות וזה נעלם לי. האם את יכולה לכוון אותי לכתובת של הוידאו הזה בבקשה?,False,[],,,,
UgyXwtdV53DV4v4OKEd4AaABAg,אם את רוצה באמת בריא תחליפי את השמן קנולה בשמן קוקוס,True,"[{""span"": ""תחליפי את השמן קנולה בשמן קוקוס"", ""aspect"": ""SUBSTITUTION"", ""confidence"": 0.95}]",,,,
UgwOKFWQXvQAjGxXRRp4AaABAg,"טוני יקרה❤
הכנתי היום את
עוגיות האגוזים שלך🎉חלום יבורכו ידייך ❤פשוט וואוו
❤❤🎉🎉❤❤",False,[],,,,
UgzdHIdmG6mJ1tf3iFB4AaABAg,"סוף סוף מתכון מפורט, אשמח לפרטים על הציוד הדרוש",False,[],,,,
UgxFpyFBpsD_w27QNe54AaABAg,"וואווו שירן איזה רעיון מהמם😍😍😍😍
תודה על הסירטון❤",False,[],,,,
UgwOTYyFBTARWR713ap4AaABAg,מישהו יודע מחיר❤תודה,False,[],,,,
UgzMpn79LGC8NBJ-G_N4AaABAg,אין עליך מימון אלוף אתה🙏🙏🙏👌👌תודה,False,[],,,,
Ugz-lLohxuijp9PjTul4AaABAg,איזה חלק זה פילה עוף? זה החזה או פרגיות?,False,[],,,,
Ugw7p6xHreN_W0hz5f94AaABAg,תודה ❤ נוח מאוד שיש גם את המתכון  בכתב,False,[],,,,
Ugyh9S8srQJzOnCjoRV4AaABAg,כרגיל אלופה אמיתית ❤❤❤,False,[],,,,
UgysuMtSokprRf0B-n14AaABAg,"כל פעם שאני מכין מתכון שלך, יוצא לי מדהים. אין עליך יא גאון קולינרי.",False,[],,,,
UgyHVafmPTYDwnOjpV14AaABAg,יופי של הסבר תודה רבה רבה,False,[],,,,
Ugy3aWIUitryFTWkBLR4AaABAg,"למה אתהלא מוכר סוטז????
ו...גם סינר !!!",False,[],,,,
UgwqhFk_a-ji9uM8uUV4AaABAg,אסור לאכול דג עם חלבי,False,[],,,,
UgyelsAX7dsTPCfMjoN4AaABAg,מוקרם ב 400 שקל,False,[],,,,
Ugx5XJAgNH9SypzFM7l4AaABAg,ניראה מעולה ‏‪,False,[],,,,
Ugzkb90lZDEKjdrZYQR4AaABAg,3 כוסות קמח אוניברסליות,True,"[{""span"": ""3 כוסות קמח"", ""aspect"": ""QUANTITY"", ""confidence"": 0.95}]",,,,
UgxaPMGWh2ARZmT6YvZ4AaABAg,דונאטס של השמחות 🍩🔥,False,[],,,,
UgzFapfUk6f6Sox3Rp14AaABAg,וואו איזה עוגה❤,False,[],,,,
UgxYh11d0et9ZI1nUGN4AaABAg,תודה על סרטון נהדר ומושקע !,False,[],,,,
UgwM_RfEh2p8P8k3MFJ4AaABAg,מי יכול עליך מקסים שכמוך😀😀😀תודה על מתכונים נהדרים ..חג שמח לך ולמשפחתך,False,[],,,,
Ugz7Mo6E6QtjI7zGExh4AaABAg,"אפשרי אבל חשוב לשים לב לכמה מתייבש לרוב 40% איבוד במשקל זה מספיק ומעבר זה יכול להיות כבר ממש ממש יבש , אבל זה עניין של העדפה יותר",True,"[{""span"": ""40% איבוד במשקל זה מספיק"", ""aspect"": ""QUANTITY"", ""confidence"": 0.85}]",,,,
UgyRYcwZ0FX1xCh28zF4AaABAg,יש גם גרסה חלבית,True,"[{""span"": ""גרסה חלבית"", ""aspect"": ""SUBSTITUTION"", ""confidence"": 0.8}]",,,,
Ugzy_rZ4iVSWiS5NuD54AaABAg,וואוו הכנתי  מתכון נהדר,False,[],,,,
Ugz2xNl1O4mfUan811V4AaABAg,אפשר מחכון פרווה בבקשה❤,False,[],,,,
UgxAJDO9jLxx6eRtsJV4AaABAg,ניראה נדיר😋יבורכו ידייך ❤❤,False,[],,,,
UgzE9oGljYBoHps-g8R4AaABAg,ווואווו נראה פגז תבורך ידיים מבורכות יתותח על איפה שאתה נוגע קסם ♥️🍎🍒🍓🍾🥂,False,[],,,,
UgwHvuUke8gLH651sl14AaABAg,Ya pozell 😅 תכין מתכונים לפסח בלי קטניות קשה? לא קשה אז יאללה מתכונים חחחחח 😂❤,False,[],,,,
UgzFgzOVHTTZK5XvxKt4AaABAg,"חן יקרה
את יכולה לצרף את המתכון בבקשה?
רוצה להכין
תודה מראש❤",False,[],,,,
UgyZGjA5uC8x8HWnmLd4AaABAg,"פריכות כותבים עם כ׳, לא עם ח׳",False,[],,,,
UgxWDbIJcD7rVjnflZl4AaABAg,"נראה מעולה 
יא אולןהיםםםם❤🎉",False,[],,,,
UgytML8gVV3GAmHlEC54AaABAg,אני צרפתי תודה שאתה משתף אותנו שיהיה לך הצלחה בריאות ובשורות טובות אמן ותתחדש לבית החדש ⚡️❤️‍🔥🇫🇷,False,[],,,,
UgyO55UlQo2LQ_Ch-rx4AaABAg,"אני מוסיפה : כף ברנדי או תמצית מי הדרים 
ולהחליף רבע מהסוכר במייפל ותמצית שקדים משדרג את הטעם ❤",True,"[{""span"": ""כף ברנדי או תמצית מי הדרים"", ""aspect"": ""ADDITION"", ""confidence"": 1.0}, {""span"": ""להחליף רבע מהסוכר במייפל"", ""aspect"": ""SUBSTITUTION"", ""confidence"": 1.0}, {""span"": ""תמצית שקדים"", ""aspect"": ""ADDITION"", ""confidence"": 1.0}]",,,,
UgyswA6O8hMHJqAzymp4AaABAg,"אלופת עולם 
מגיע לך את הכי טוב❤",False,[],,,,
UgwXzHXA-ytH7B7HGaR4AaABAg,אור יופי ומלכות👑,False,[],,,,
UgyRtGeu9GgYMUmrf6h4AaABAg,בעזרת השם הם יחזרו יחד עם כל החטיפים בעזרת השם כל החטיפים יחזרו בריאים בנפש ובגוף 🎗️🎗️🇮🇱🇮🇱,False,[],,,,
UgzwR3vW3OE9aGyQk5F4AaABAg,עוגיות של פעם 😍👍,False,[],,,,
UgxECoFKquWp4SFOleR4AaABAg,"ואוו איזה רמה גבוהה!! נראה אששש
 תודה רבה על הסרטון אלוףףף👑👑",False,[],,,,
UgzoJxz8hnlktVVAWRh4AaABAg,"מי הבר מזל שקיבל את הדבר המושלם הזה????
נראה אשששש",False,[],,,,
UgwXh4wikIbU5UtsMtp4AaABAg,ככה אני מכינה טוני שנים😊❤❤❤❤❤אבל שמה  1 שוקולד חלב ו-1 מריר  ומוסיפה תמצית רום וטוחנת את הבסקויטים  אין טעים מזה!!!❤,True,"[{""span"": ""1 שוקולד חלב ו-1 מריר"", ""aspect"": ""SUBSTITUTION"", ""confidence"": 1.0}, {""span"": ""תמצית רום"", ""aspect"": ""ADDITION"", ""confidence"": 1.0}, {""span"": ""טוחנת את הבסקויטים"", ""aspect"": ""TECHNIQUE"", ""confidence"": 1.0}]",,,,
UgyDujvzmUPTqZTElnR4AaABAg,כל המתכונים שלך מדוייקים ומוצלחים👍,False,[],,,,
UgxgskA3D8M1Yw1eb394AaABAg,כי קובי אלוףף לא מתלכלך😂😂❤❤❤,False,[],,,,
UgylbL1oIZ3GvxkmA-p4AaABAg,עם אני אוהבת עוגה יבשה ולא רוטטת אני יכולה לאפות עוד קצת?,False,[],,,,
UgywK91uu3b5Gd6TixB4AaABAg,יוטיוב יש אפלקציה  !,False,[],,,,
UgxEUvC9tQxEPwZ7OK14AaABAg,"אור האלופה, אין עליך שפיץ !!!!",False,[],,,,
UgwvPDmbvCjxkmrLkrF4AaABAg,מושלם תבורכי 🙏🙏🙏🙏❤❤❤❤,False,[],,,,
UgyH1bCdq0UB3uDrXnd4AaABAg,"יישר כח אשריך צדיק 🙏 
המתכונים והבישולים -
יימי---טעימים ומדהימים... תודה רבה 🙏
 -
קשה לא קשה !!!
בבקשה 🙏 לברך ולאמר תודה רבה 
 אבינו שבשמיים על -כל -הטוב--אמן 🙏",False,[],,,,
UgyxH_FOUoNY-Y_JfGh4AaABAg,"נועם היקרה 😘😘 התגעגעתי מאוד. 
תודה לכן אהובות 👍🏼👍🏼 לילה טוב .",False,[],,,,
UgwFljRA9kEPuyfbDmt4AaABAg,הכל מעניין ביפן!,False,[],,,,
UgxAUUh7i7Gs41HgAGF4AaABAg,איזה כיף! סוף סוף מתכון ללא גלוטן ובריא!,False,[],,,,
Ugw135FPg7NfQs7gbGJ4AaABAg,"חג שמח אלוף, יוצר התוכן והאוכל הטוב בישרלא",False,[],,,,
Ugw_bxQzNQrPyLaB4SF4AaABAg,מרק קל מאוד וטעים באמת ❤🩷💛,False,[],,,,
UgyhLA5FNdrSmfOhA3x4AaABAg,"אני מת על המתכונים שלך את מלכה הכנתי את האוזני המן שלך ויצא מושלם😊
תודה רבה🙏",False,[],,,,
Ugz4JP8glC5ize62Yex4AaABAg,את פשוט מדהימה כל מתכון שלך חלום❤ תבןרכי,False,[],,,,
Ugye4Wh3KOMndJB2G9d4AaABAg,האכול בפסח לא טעים סליחה,False,[],,,,
UgzELdfm6n_ZqXw74R94AaABAg,"איך היא סוחטת את הסמרטוט ועונה לו אדום לבן כתום😂😂😂😂😂במילים אחרות תתאדה לי מהפנים 
אני התעייפתי 😂😂😂",False,[],,,,
Ugy7rmFTu9TEYV9gp414AaABAg,"דן מתאים למרפסת בבניין, באמת כמות עשן מזערית? ובאמת מקבלים טעם של מנגל גחלים? תודה",False,[],,,,
UgwQ6o6qBhnJEl41KxV4AaABAg,"אני כל כך אוהבת את הערוץ שלך סיון, כל פעם מחדש. באמת שאת עילוי, ענווה, צנועה, אמיתית. משהו את מיוחדת מעין כמוך!",False,[],,,,
UgxNMcTYWHa8VZJk4L14AaABAg,את אלופה עם רעיונות מדליק🎉,False,[],,,,
Ugwkjb7vvovpAuuP-np4AaABAg,"נעם זיגדון שלום לך.
אני רואה  את  כל המתכונים הטעימים שלך ביוטיוב. המון תודות .",False,[],,,,
UgwD9ZJ_G-ftwWLRMLZ4AaABAg,לא עושיים כלום בביתמבילדות ובבתים שלכם אתם מנקים יפה הא ?,False,[],,,,
UgziuuB4BagtVEjCz4J4AaABAg,"חמאה, גהי, שומן בקר מומס או אפילו שמן זית בעדיפות אחרונה",True,"[{""span"": ""חמאה, גהי, שומן בקר מומס או אפילו שמן זית"", ""aspect"": ""SUBSTITUTION"", ""confidence"": 0.95}]",,,,
UgwjcwyFzqUEslFffsF4AaABAg,"מתכונים מעולים🌟⭐🤩
פורים שמח🎉🎉🎉🎉🎊🥳",False,[],,,,
Ugx6eTKgKSSYTMpvusJ4AaABAg,"מוזגים מרק קובי ,מגישים אוכל",False,[],,,,
UgwoFpIhoHWF00Mm9od4AaABAg,תתחדש על הבית ❤,False,[],,,,
UgzB2B1aB5fhv7dVDS14AaABAg,בתיאבון איש גדול,False,[],,,,
Ugw9WJAT0-SV8NUwx6N4AaABAg,אין אליך בעולם😍,False,[],,,,
UgxcFE9h-uNyPErSIE14AaABAg,אלוף ניראה מעולה❤,False,[],,,,
UgzPktrlW-J0NGYrCdN4AaABAg,"חייב לזכור לא לראות את הסרטונים שלך כשאני רעב, וואו! איזה סרטון משגע!
האמת שאני חושב שאתה צריך לשקול לעשות ארוחות אצלך בבית (בתשלום כמובן), תחשוב על זה דן... 😉",False,[],,,,
UgyshjXwWcbV8iaUuU94AaABAg,"מהממת, ברכה והצלחה! נסתרות הם דרכי השם, כנראה שהשם התאווה לתפילתך. נשמח לראות את הקולקציה",False,[],,,,
UgzrizlbxsUtS6tfE214AaABAg,קובי האלוף קשה לא קשה ❤❤❤❤❤❤❤❤❤❤❤❤ תמשיך ליצר לנו עוד תוכן מעולה❤❤❤,False,[],,,,
Ugx7oNlnrSyKdyP3S4F4AaABAg,לא קשה משפחה מדהימה וטעימה❤❤❤,False,[],,,,
UgzepZfx4H6yAPOyW9Z4AaABAg,מצחיקים אין עליכם,False,[],,,,
UgwK97UJfcT-AMwkJfV4AaABAg,"בע""ה לפחות לברך לפני הארוחה הבאה ❤❤❤❤🎉🎉🎉🎉😮😮😮😮😅😅😅😅😂😂😂😂",False,[],,,,
UgzAXTH3LTC93_CPz9Z4AaABAg,איזה יופי! ברור!❤,False,[],,,,
Ugxv07QPY3eEALfl4Op4AaABAg,מהממת שירן אגב מי זאת לידך?,False,[],,,,
UgzTfodbfYlh8qVDZQ14AaABAg,בסטורמה אני מת על בסטורמה.. אגב מזה בסטורמה?,False,[],,,,
UgyXwEauKw4pGkahmpl4AaABAg,לא הבנתי איך מקבלים את האייפון ?,False,[],,,,
UgykGqtLKxM8YUEjXFx4AaABAg,וואאוו איזה מהמממם,False,[],,,,
UgzofyxWFYPHZZ43Iwh4AaABAg,נראה ממש טעים כל הכבוד😮,False,[],,,,
UgyyMqBgezJbjxHgG-Z4AaABAg,חגית אפשר במקום מרגרינה חמאה,False,[],,,,
UgzLoCSCSYCBHRLd9dN4AaABAg,אני רואה שאתה אוהב דיסני 😂😂😂,False,[],,,,
UgwtKM8Wv5x_jrmAre54AaABAg,הכנתי יצא נדיר שאין דברים כאלההה❤❤❤,False,[],,,,
Ugxak6Nojwy2D-vusdJ4AaABAg,‏תקשיבי אני אגיד לך את האמת עשיתי את זה וזה יצא מה זה מגעיל איך אני בחיים לא יכין יותר מתכונים שלך יא מגעילה,False,[],,,,
Ugy0mz9XQmfL-QtQbmB4AaABAg,אמאלה איזה חמודה שהזמנת אותה אלייך ואלין פשוט אלופה,False,[],,,,
UgxZV_Z7rjWlRb_afwd4AaABAg,יפה לך מטפחת❤😊,False,[],,,,
UgzNlehKhM4uN0M7IGF4AaABAg,"חייבת לציין.. קצר ולעניין..
חיפשתי המון זמן מתכון כזה קל וקצר.. תבורכי.. 🙌",False,[],,,,
